User_ID,Session_ID,Course_ID,Device_Type,Access_Time,Duration (sec),Clickstream,Prev_Courses_Completed,Feedback_Text,Course_Description,Resource_Type,Performance_Score,Engagement_Level,Recommendation_Label
U2107,S3107,C004,desktop,2025-06-07 12:28:22,539,28,0,Too fast and less interactive,Linear Regression Explained,document,51,0.08,0
U2108,S3108,C005,tablet,2025-06-02 00:19:16,1080,77,3,Very detailed and easy to follow,Basics of Web Development,video,83,0.42,1
U2109,S3109,C003,desktop,2025-06-07 15:05:53,1341,72,5,Excellent and very engaging content,Data Structures in Python,document,90,0.48,1
U2110,S3110,C003,desktop,2025-05-18 06:53:00,1141,94,4,Excellent and very engaging content,Data Structures in Python,document,80,0.54,1
U2111,S3111,C003,mobile,2025-06-01 09:01:36,1593,60,4,Detailed explanation and examples,Data Structures in Python,video,100,0.48,1
U2112,S3112,C004,desktop,2025-06-11 07:07:51,514,35,0,Needs better visuals,Linear Regression Explained,quiz,56,0.09,0
U2113,S3113,C004,tablet,2025-06-14 14:28:40,1348,65,4,Informative and well-paced,Linear Regression Explained,quiz,86,0.44,1
U2114,S3114,C004,desktop,2025-06-02 06:01:38,1571,61,4,Detailed explanation and examples,Linear Regression Explained,video,84,0.48,1
U2115,S3115,C003,tablet,2025-05-22 05:58:06,663,30,0,"Not much depth, but okay",Data Structures in Python,quiz,53,0.1,0
U2116,S3116,C004,tablet,2025-06-06 10:49:13,1333,97,3,Very detailed and easy to follow,Linear Regression Explained,video,98,0.65,1
U2117,S3117,C002,mobile,2025-05-19 09:33:04,1617,98,5,Informative and well-paced,Deep Learning Basics,video,92,0.79,1
U2118,S3118,C004,desktop,2025-05-20 06:42:16,1192,90,3,Detailed explanation and examples,Linear Regression Explained,document,90,0.54,1
U2119,S3119,C003,desktop,2025-06-09 06:54:11,866,25,0,Needs better visuals,Data Structures in Python,document,62,0.11,0
U2120,S3120,C001,desktop,2025-06-13 07:32:05,695,29,0,Too basic for my level,Introduction to Machine Learning,quiz,47,0.1,0
U2121,S3121,C005,desktop,2025-05-19 07:28:41,1377,93,3,Excellent and very engaging content,Basics of Web Development,document,85,0.64,1
U2122,S3122,C004,desktop,2025-06-03 03:22:15,1132,94,4,Very detailed and easy to follow,Linear Regression Explained,document,95,0.53,1
U2123,S3123,C002,desktop,2025-05-22 01:53:39,1317,87,5,Good pace but some examples missing,Deep Learning Basics,quiz,95,0.57,1
U2124,S3124,C005,mobile,2025-05-23 23:07:00,1514,89,4,Very detailed and easy to follow,Basics of Web Development,video,86,0.67,1
U2125,S3125,C004,desktop,2025-06-08 01:54:45,1619,75,5,Detailed explanation and examples,Linear Regression Explained,document,90,0.61,1
U2126,S3126,C004,mobile,2025-05-17 13:44:35,1754,65,4,Informative and well-paced,Linear Regression Explained,document,100,0.57,1
U2127,S3127,C003,mobile,2025-05-26 13:57:27,1179,86,3,Detailed explanation and examples,Data Structures in Python,quiz,85,0.51,1
U2128,S3128,C004,mobile,2025-06-02 15:52:10,487,42,0,Too fast and less interactive,Linear Regression Explained,video,52,0.1,0
U2129,S3129,C002,mobile,2025-05-25 03:47:39,1550,78,5,Good pace but some examples missing,Deep Learning Basics,document,82,0.6,1
U2130,S3130,C004,tablet,2025-05-22 13:16:35,677,22,0,Too basic for my level,Linear Regression Explained,document,56,0.07,0
U2131,S3131,C004,desktop,2025-05-24 11:07:15,818,21,1,Too fast and less interactive,Linear Regression Explained,quiz,40,0.09,0
U2132,S3132,C004,mobile,2025-06-01 12:03:32,708,47,0,Too fast and less interactive,Linear Regression Explained,video,52,0.17,0
U2133,S3133,C003,desktop,2025-06-13 20:00:37,1139,80,5,Informative and well-paced,Data Structures in Python,document,94,0.46,1
U2134,S3134,C001,desktop,2025-06-12 07:39:37,1248,88,3,Excellent and very engaging content,Introduction to Machine Learning,video,95,0.55,1
U2135,S3135,C002,desktop,2025-06-11 11:29:28,1181,78,3,Informative and well-paced,Deep Learning Basics,video,97,0.46,1
U2136,S3136,C001,tablet,2025-06-05 18:14:37,1693,77,3,Excellent and very engaging content,Introduction to Machine Learning,video,94,0.65,1
U2137,S3137,C002,tablet,2025-06-01 05:11:10,845,26,1,Too fast and less interactive,Deep Learning Basics,quiz,62,0.11,0
U2138,S3138,C005,tablet,2025-05-24 00:01:38,1675,66,4,Informative and well-paced,Basics of Web Development,video,89,0.55,1
U2139,S3139,C005,desktop,2025-06-13 16:37:01,686,44,0,Too basic for my level,Basics of Web Development,video,47,0.15,0
U2140,S3140,C002,desktop,2025-06-04 00:09:49,328,20,1,Too fast and less interactive,Deep Learning Basics,video,46,0.03,0
U2141,S3141,C001,tablet,2025-05-21 04:23:50,471,21,1,Too fast and less interactive,Introduction to Machine Learning,document,56,0.05,0
U2142,S3142,C003,tablet,2025-05-21 02:05:51,1639,73,5,Informative and well-paced,Data Structures in Python,video,92,0.6,1
U2143,S3143,C002,desktop,2025-06-03 07:56:47,631,25,0,Too basic for my level,Deep Learning Basics,video,52,0.08,0
U2144,S3144,C004,desktop,2025-06-14 17:47:47,1067,77,5,Excellent and very engaging content,Linear Regression Explained,video,99,0.41,1
U2145,S3145,C001,desktop,2025-05-30 04:30:08,1785,98,4,Detailed explanation and examples,Introduction to Machine Learning,quiz,83,0.87,1
U2146,S3146,C002,mobile,2025-05-19 01:45:33,1614,80,5,Good pace but some examples missing,Deep Learning Basics,document,92,0.65,1
U2147,S3147,C002,tablet,2025-06-01 01:49:43,1704,80,5,Very detailed and easy to follow,Deep Learning Basics,document,95,0.68,1
U2148,S3148,C001,tablet,2025-06-12 17:41:06,1459,84,5,Good pace but some examples missing,Introduction to Machine Learning,quiz,100,0.61,1
U2149,S3149,C005,tablet,2025-05-21 01:46:23,1238,61,5,Excellent and very engaging content,Basics of Web Development,video,83,0.38,1
U2150,S3150,C004,desktop,2025-06-12 13:16:56,1061,68,4,Excellent and very engaging content,Linear Regression Explained,video,95,0.36,1
U2151,S3151,C002,mobile,2025-05-21 03:50:08,338,27,1,Too basic for my level,Deep Learning Basics,video,63,0.05,0
U2152,S3152,C003,mobile,2025-06-13 09:51:20,1778,62,5,Excellent and very engaging content,Data Structures in Python,video,93,0.55,1
U2153,S3153,C002,tablet,2025-06-11 11:43:03,548,26,0,I couldn’t understand the topic,Deep Learning Basics,quiz,61,0.07,0
U2154,S3154,C002,tablet,2025-05-25 13:05:02,1533,80,3,Very detailed and easy to follow,Deep Learning Basics,video,94,0.61,1
U2155,S3155,C004,desktop,2025-06-12 14:22:57,1053,100,3,Good pace but some examples missing,Linear Regression Explained,video,86,0.53,1
U2156,S3156,C002,tablet,2025-05-26 17:04:22,1209,75,5,Informative and well-paced,Deep Learning Basics,quiz,82,0.45,1
U2157,S3157,C004,mobile,2025-05-19 20:58:37,502,27,1,Needs better visuals,Linear Regression Explained,video,45,0.07,0
U2158,S3158,C003,mobile,2025-06-16 02:14:02,1650,72,4,Very detailed and easy to follow,Data Structures in Python,document,95,0.59,1
U2159,S3159,C004,mobile,2025-06-08 14:51:29,751,33,1,I couldn’t understand the topic,Linear Regression Explained,document,64,0.12,0
U2160,S3160,C001,mobile,2025-05-18 00:39:16,1085,79,5,Good pace but some examples missing,Introduction to Machine Learning,quiz,97,0.43,1
U2161,S3161,C002,mobile,2025-06-06 12:59:11,613,34,1,Needs better visuals,Deep Learning Basics,quiz,52,0.1,0
U2162,S3162,C004,desktop,2025-06-09 09:27:44,780,26,0,Too fast and less interactive,Linear Regression Explained,video,46,0.1,0
U2163,S3163,C005,tablet,2025-05-18 03:43:17,1503,85,4,Excellent and very engaging content,Basics of Web Development,document,92,0.64,1
U2164,S3164,C004,mobile,2025-05-25 14:58:36,1602,64,4,Very detailed and easy to follow,Linear Regression Explained,document,81,0.51,1
U2165,S3165,C005,desktop,2025-06-11 02:00:50,746,50,1,Too basic for my level,Basics of Web Development,quiz,64,0.19,0
U2166,S3166,C004,tablet,2025-06-01 10:12:44,1713,63,5,Informative and well-paced,Linear Regression Explained,quiz,92,0.54,1
U2167,S3167,C002,desktop,2025-05-21 05:38:41,1370,100,5,Good pace but some examples missing,Deep Learning Basics,document,80,0.69,1
U2168,S3168,C005,mobile,2025-06-05 03:06:47,1150,76,3,Detailed explanation and examples,Basics of Web Development,quiz,99,0.44,1
U2169,S3169,C002,desktop,2025-06-13 10:37:52,394,40,1,Needs better visuals,Deep Learning Basics,video,52,0.08,0
U2170,S3170,C005,desktop,2025-05-28 13:22:03,1169,87,4,Detailed explanation and examples,Basics of Web Development,quiz,89,0.51,1
U2171,S3171,C004,tablet,2025-05-29 23:22:23,721,44,0,Needs better visuals,Linear Regression Explained,document,43,0.16,0
U2172,S3172,C002,mobile,2025-05-24 13:04:52,1766,85,5,Very detailed and easy to follow,Deep Learning Basics,video,89,0.75,1
U2173,S3173,C004,desktop,2025-05-25 05:19:33,727,36,1,Too basic for my level,Linear Regression Explained,quiz,60,0.13,0
U2174,S3174,C004,desktop,2025-05-24 16:26:26,490,42,0,"Not much depth, but okay",Linear Regression Explained,video,46,0.1,0
U2175,S3175,C005,desktop,2025-06-11 02:05:34,1217,71,3,Good pace but some examples missing,Basics of Web Development,video,81,0.43,1
U2176,S3176,C003,mobile,2025-05-22 23:30:10,1639,66,5,Very detailed and easy to follow,Data Structures in Python,document,85,0.54,1
U2177,S3177,C001,mobile,2025-05-26 20:38:07,365,30,0,I couldn’t understand the topic,Introduction to Machine Learning,document,58,0.05,0
U2178,S3178,C004,tablet,2025-05-17 15:04:47,1009,63,4,Detailed explanation and examples,Linear Regression Explained,video,80,0.32,1
U2179,S3179,C001,desktop,2025-06-12 11:03:42,1007,84,5,Excellent and very engaging content,Introduction to Machine Learning,document,96,0.42,1
U2180,S3180,C004,mobile,2025-06-13 14:32:02,1344,83,5,Excellent and very engaging content,Linear Regression Explained,video,90,0.56,1
U2181,S3181,C003,tablet,2025-05-17 22:11:19,358,31,1,Too fast and less interactive,Data Structures in Python,video,65,0.06,0
U2182,S3182,C004,tablet,2025-05-23 12:28:01,1142,61,5,Detailed explanation and examples,Linear Regression Explained,document,83,0.35,1
U2183,S3183,C002,mobile,2025-05-29 19:08:13,1702,90,5,Good pace but some examples missing,Deep Learning Basics,video,93,0.77,1
U2184,S3184,C003,desktop,2025-06-03 07:25:41,1046,80,5,Good pace but some examples missing,Data Structures in Python,quiz,94,0.42,1
U2185,S3185,C004,mobile,2025-05-25 13:32:21,1083,82,4,Very detailed and easy to follow,Linear Regression Explained,quiz,95,0.44,1
U2186,S3186,C004,mobile,2025-06-15 23:27:02,1729,69,5,Detailed explanation and examples,Linear Regression Explained,video,98,0.6,1
U2187,S3187,C002,mobile,2025-05-23 00:24:44,1308,95,4,Informative and well-paced,Deep Learning Basics,video,85,0.62,1
U2188,S3188,C004,tablet,2025-05-17 20:14:06,1249,73,3,Very detailed and easy to follow,Linear Regression Explained,document,82,0.46,1
U2189,S3189,C001,desktop,2025-05-24 11:23:06,1334,84,4,Excellent and very engaging content,Introduction to Machine Learning,quiz,87,0.56,1
U2190,S3190,C004,tablet,2025-06-03 01:18:55,439,49,1,Too basic for my level,Linear Regression Explained,video,42,0.11,0
U2191,S3191,C005,tablet,2025-05-27 19:32:17,651,32,1,Needs better visuals,Basics of Web Development,document,60,0.1,0
U2192,S3192,C002,desktop,2025-06-01 07:55:15,597,22,0,Too basic for my level,Deep Learning Basics,quiz,42,0.07,0
U2193,S3193,C005,desktop,2025-05-24 08:33:58,1118,96,4,Excellent and very engaging content,Basics of Web Development,document,84,0.54,1
U2194,S3194,C005,tablet,2025-06-01 23:17:55,363,38,0,"Not much depth, but okay",Basics of Web Development,document,52,0.07,0
U2195,S3195,C003,tablet,2025-06-10 23:43:15,1129,93,5,Detailed explanation and examples,Data Structures in Python,video,99,0.52,1
U2196,S3196,C001,mobile,2025-05-25 20:50:09,771,30,0,I couldn’t understand the topic,Introduction to Machine Learning,document,49,0.12,0
U2197,S3197,C004,desktop,2025-06-09 17:56:15,1149,62,5,Excellent and very engaging content,Linear Regression Explained,quiz,90,0.36,1
U2198,S3198,C001,mobile,2025-06-09 10:36:22,1723,96,4,Good pace but some examples missing,Introduction to Machine Learning,document,100,0.83,1
U2199,S3199,C003,tablet,2025-06-03 19:17:35,1060,81,3,Good pace but some examples missing,Data Structures in Python,quiz,86,0.43,1
U2200,S3200,C001,desktop,2025-05-18 17:06:10,1744,85,4,Very detailed and easy to follow,Introduction to Machine Learning,quiz,85,0.74,1
U2201,S3201,C004,mobile,2025-05-23 20:53:39,1484,82,4,Very detailed and easy to follow,Linear Regression Explained,quiz,92,0.61,1
U2202,S3202,C003,mobile,2025-05-21 04:05:04,1199,95,4,Good pace but some examples missing,Data Structures in Python,document,83,0.57,1
U2203,S3203,C005,desktop,2025-06-15 18:15:25,1726,79,4,Good pace but some examples missing,Basics of Web Development,quiz,100,0.68,1
U2204,S3204,C002,mobile,2025-06-03 12:10:26,1298,69,3,Good pace but some examples missing,Deep Learning Basics,quiz,86,0.45,1
U2205,S3205,C001,mobile,2025-05-28 16:44:13,1589,66,5,Informative and well-paced,Introduction to Machine Learning,document,84,0.52,1
U2206,S3206,C002,desktop,2025-05-20 17:17:13,785,25,0,Needs better visuals,Deep Learning Basics,quiz,43,0.1,0
U2207,S3207,C003,tablet,2025-06-09 22:53:47,1152,100,5,Good pace but some examples missing,Data Structures in Python,video,92,0.58,1
U2208,S3208,C001,desktop,2025-06-07 07:25:51,609,42,0,"Not much depth, but okay",Introduction to Machine Learning,quiz,60,0.13,0
U2209,S3209,C001,mobile,2025-05-25 20:41:59,1665,84,4,Informative and well-paced,Introduction to Machine Learning,document,100,0.7,1
U2210,S3210,C001,desktop,2025-06-02 03:48:41,424,35,0,Needs better visuals,Introduction to Machine Learning,quiz,40,0.07,0
U2211,S3211,C005,mobile,2025-06-13 10:26:13,396,45,0,"Not much depth, but okay",Basics of Web Development,quiz,52,0.09,0
U2212,S3212,C004,mobile,2025-05-23 02:36:05,1101,80,3,Good pace but some examples missing,Linear Regression Explained,document,97,0.44,1
U2213,S3213,C001,mobile,2025-06-02 15:54:32,1549,93,4,Detailed explanation and examples,Introduction to Machine Learning,quiz,82,0.72,1
U2214,S3214,C005,tablet,2025-06-04 23:15:36,1667,67,3,Good pace but some examples missing,Basics of Web Development,quiz,83,0.56,1
U2215,S3215,C002,desktop,2025-06-02 23:26:43,1321,67,3,Detailed explanation and examples,Deep Learning Basics,video,84,0.44,1
U2216,S3216,C002,desktop,2025-06-04 09:48:42,1771,62,3,Detailed explanation and examples,Deep Learning Basics,document,83,0.55,1
U2217,S3217,C003,tablet,2025-06-01 21:36:11,300,27,1,Needs better visuals,Data Structures in Python,document,41,0.04,0
U2218,S3218,C005,mobile,2025-06-06 20:11:44,802,42,1,Too basic for my level,Basics of Web Development,quiz,56,0.17,0
U2219,S3219,C005,tablet,2025-06-06 15:58:39,401,41,0,Too fast and less interactive,Basics of Web Development,video,47,0.08,0
U2220,S3220,C002,mobile,2025-05-21 08:34:50,1220,68,5,Good pace but some examples missing,Deep Learning Basics,quiz,97,0.41,1
U2221,S3221,C003,mobile,2025-05-21 11:13:49,732,22,1,"Not much depth, but okay",Data Structures in Python,quiz,48,0.08,0
U2222,S3222,C002,mobile,2025-06-05 05:41:09,1260,87,5,Detailed explanation and examples,Deep Learning Basics,video,84,0.55,1
U2223,S3223,C001,tablet,2025-06-05 06:43:33,1648,72,5,Detailed explanation and examples,Introduction to Machine Learning,quiz,91,0.59,1
U2224,S3224,C005,tablet,2025-05-22 08:12:14,457,30,1,Too fast and less interactive,Basics of Web Development,quiz,52,0.07,0
U2225,S3225,C002,desktop,2025-05-18 14:45:22,844,23,1,Too basic for my level,Deep Learning Basics,quiz,42,0.1,0
U2226,S3226,C001,mobile,2025-06-13 18:56:09,1796,77,3,Excellent and very engaging content,Introduction to Machine Learning,video,87,0.69,1
U2227,S3227,C001,mobile,2025-05-25 13:11:26,1227,84,3,Good pace but some examples missing,Introduction to Machine Learning,quiz,83,0.52,1
U2228,S3228,C003,tablet,2025-05-24 10:32:54,1501,66,5,Detailed explanation and examples,Data Structures in Python,document,91,0.5,1
U2229,S3229,C005,mobile,2025-05-20 08:26:52,1049,70,4,Good pace but some examples missing,Basics of Web Development,document,92,0.37,1
U2230,S3230,C005,tablet,2025-05-17 19:36:22,1412,90,5,Excellent and very engaging content,Basics of Web Development,video,84,0.64,1
U2231,S3231,C005,tablet,2025-05-19 07:39:20,429,24,1,Too basic for my level,Basics of Web Development,video,58,0.05,0
U2232,S3232,C003,tablet,2025-05-25 00:15:31,1694,98,4,Good pace but some examples missing,Data Structures in Python,document,94,0.83,1
U2233,S3233,C003,mobile,2025-05-20 09:00:35,1282,87,5,Excellent and very engaging content,Data Structures in Python,quiz,87,0.56,1
U2234,S3234,C001,mobile,2025-06-07 05:34:01,1320,65,5,Very detailed and easy to follow,Introduction to Machine Learning,quiz,82,0.43,1
U2235,S3235,C002,desktop,2025-06-12 06:53:24,358,22,1,"Not much depth, but okay",Deep Learning Basics,video,57,0.04,0
U2236,S3236,C004,tablet,2025-05-25 20:02:25,1748,68,4,Detailed explanation and examples,Linear Regression Explained,quiz,95,0.59,1
U2237,S3237,C005,tablet,2025-06-10 23:33:00,314,39,0,Too fast and less interactive,Basics of Web Development,quiz,63,0.06,0
U2238,S3238,C004,tablet,2025-06-12 02:54:55,1353,75,5,Detailed explanation and examples,Linear Regression Explained,video,96,0.51,1
U2239,S3239,C005,mobile,2025-06-04 04:44:35,1690,93,3,Very detailed and easy to follow,Basics of Web Development,document,85,0.79,1
U2240,S3240,C002,tablet,2025-05-25 04:35:36,352,33,1,I couldn’t understand the topic,Deep Learning Basics,document,52,0.06,0
U2241,S3241,C001,mobile,2025-06-05 19:15:38,1255,94,3,Excellent and very engaging content,Introduction to Machine Learning,document,89,0.59,1
U2242,S3242,C003,mobile,2025-05-30 23:14:38,882,32,0,Needs better visuals,Data Structures in Python,video,49,0.14,0
U2243,S3243,C004,tablet,2025-06-04 04:30:46,1058,82,3,Informative and well-paced,Linear Regression Explained,document,99,0.43,1
U2244,S3244,C003,mobile,2025-06-11 15:41:32,658,48,0,Too basic for my level,Data Structures in Python,video,52,0.16,0
U2245,S3245,C001,mobile,2025-05-26 11:24:32,1086,93,5,Informative and well-paced,Introduction to Machine Learning,video,84,0.5,1
U2246,S3246,C004,desktop,2025-05-30 02:23:55,556,27,1,Too basic for my level,Linear Regression Explained,document,52,0.08,0
